date_stata,value,year,month,quarter,day_of_week,log_value,daily_return,ma_30,volatility,crisis,value_lag_252,yoy_growth
01dec2011,1244.58,2011,12,4,4,7.1265535,-.19086418,,,0,1309.66,-4.9692311
02dec2011,1244.28,2011,12,4,5,7.1263123,-.024104517,,,0,1313.8,-5.2915244
05dec2011,1257.08,2011,12,4,1,7.1365466,1.0287074,,,0,1310.1899,-4.053606
06dec2011,1258.47,2011,12,4,2,7.1376519,.11057371,,,0,1319.4399,-4.6208954
07dec2011,1261.01,2011,12,4,3,7.1396685,.20183238,,,0,1328.26,-5.0630155
08dec2011,1234.35,2011,12,4,4,7.1183,-2.1141784,,,0,1325.83,-6.8998256
09dec2011,1255.19,2011,12,4,5,7.1350422,1.688338,,,0,1332.41,-5.795516
12dec2011,1236.47,2011,12,4,1,7.1200156,-1.4914076,,,0,1332.87,-7.232513
13dec2011,1225.73,2011,12,4,2,7.1112919,-.86860174,,,0,1332.63,-8.0217314
14dec2011,1211.82,2011,12,4,3,7.0998788,-1.1348339,,,0,1335.54,-9.2636709
15dec2011,1215.75,2011,12,4,4,7.1031165,.32430559,,,0,1333.51,-8.8308306
16dec2011,1219.66,2011,12,4,5,7.1063275,.32161218,,,0,1328.17,-8.1698914
19dec2011,1205.35,2011,12,4,1,7.0945253,-1.1732779,,,0,1324.46,-8.9930964
20dec2011,1241.3,2011,12,4,2,7.1239147,2.9825361,,,0,1314.16,-5.5442286
21dec2011,1243.72,2011,12,4,3,7.1258621,.1949569,,,0,1314.41,-5.3780808
22dec2011,1254,2011,12,4,4,7.1340938,.82655263,,,0,1314.52,-4.6039634
23dec2011,1265.33,2011,12,4,5,7.1430883,.90350878,,,0,1319.6801,-4.1184263
27dec2011,1265.43,2011,12,4,2,7.1431675,.0079030767,,,0,1312.62,-3.5950994
28dec2011,1249.64,2011,12,4,3,7.1306109,-1.2477973,,,0,1330.36,-6.0675297
29dec2011,1263.02,2011,12,4,4,7.1412611,1.0707084,,,0,1337.38,-5.5601254
30dec2011,1257.6,2011,12,4,5,7.1369605,-.42913017,,,0,,
03jan2012,1277.06,2012,1,1,2,7.1523156,1.5473919,,,0,1347.24,-5.2091675
04jan2012,1277.3,2012,1,1,3,7.152504,.018793166,,,0,1355.66,-5.7802129
05jan2012,1281.06,2012,1,1,4,7.1554432,.29437095,,,0,1360.48,-5.8376441
06jan2012,1277.81,2012,1,1,5,7.1529031,-.25369614,,,0,1363.61,-6.2921205
09jan2012,1280.7,2012,1,1,1,7.1551619,.22616822,,,0,1361.22,-5.9152799
10jan2012,1292.08,2012,1,1,2,7.1640086,.88857657,,,0,1356.62,-4.7574115
11jan2012,1292.48,2012,1,1,3,7.1643181,.030957835,,,0,1347.3199,-4.0702987
12jan2012,1295.5,2012,1,1,4,7.1666522,.23365933,,,0,1335.1,-2.9660683
13jan2012,1289.09,2012,1,1,5,7.1616917,-.49478966,,,0,1340.2,-3.8136065
17jan2012,1293.67,2012,1,1,2,7.1652384,.3552894,,,0,1357.16,-4.678154
18jan2012,1308.04,2012,1,1,3,7.1762853,1.1107934,,,0,1342.08,-2.5363584
19jan2012,1314.5,2012,1,1,4,7.1812115,.49386868,,,0,1348.65,-2.5321636
20jan2012,1315.38,2012,1,1,5,7.181881,.066945605,,,0,1337.77,-1.6736822
23jan2012,1316,2012,1,1,1,7.1823521,.047134668,,,0,1329.47,-1.0131835
24jan2012,1314.65,2012,1,1,2,7.1813259,-.10258359,,,0,1328.98,-1.0782691
25jan2012,1326.05,2012,1,1,3,7.18996,.86715096,,,0,1340.6801,-1.0912412
26jan2012,1318.43,2012,1,1,4,7.1841969,-.57463896,,,0,1343.6,-1.8733236
27jan2012,1316.33,2012,1,1,5,7.1826029,-.15928036,,,0,1333.27,-1.2705618
30jan2012,1313.01,2012,1,1,1,7.1800776,-.2522164,,,0,1317.37,-.33096209
31jan2012,1312.41,2012,1,1,2,7.1796203,-.04569653,,,0,1316.28,-.29401261
01feb2012,1324.09,2012,2,1,3,7.1884809,.88996577,,,0,1320.47,.27414703
02feb2012,1325.54,2012,2,1,4,7.1895752,.10950917,,,0,1325.6899,-.011310443
03feb2012,1344.9,2012,2,1,5,7.2040749,1.4605368,,,0,1331.1,1.0367384
06feb2012,1344.33,2012,2,1,1,7.203651,-.042382333,,,0,,
07feb2012,1347.05,2012,2,1,2,7.2056723,.20233127,,,0,1345.2,.13752966
08feb2012,1349.96,2012,2,1,3,7.2078304,.21602762,,,0,1314.55,2.6936936
09feb2012,1351.95,2012,2,1,4,7.2093034,.14741178,,,0,1312.9399,2.971199
10feb2012,1342.64,2012,2,1,5,7.2023931,-.68863493,,,0,1300.16,3.2672875
13feb2012,1351.77,2012,2,1,1,7.2091703,.68000358,,,0,1286.17,5.1004109
14feb2012,1350.5,2012,2,1,2,7.20823,-.093950897,,,0,1284.9399,5.1021886
15feb2012,1343.23,2012,2,1,3,7.2028322,-.53831917,,,0,1279.5601,4.9759245
16feb2012,1358.04,2012,2,1,4,7.2137976,1.1025662,,,0,1289,5.3560901
17feb2012,1361.23,2012,2,1,5,7.2161441,.23489735,,,0,1270.98,7.1008215
21feb2012,1362.21,2012,2,1,2,7.2168636,.071993709,,,0,1287.87,5.7723222
22feb2012,1357.66,2012,2,1,3,7.2135181,-.33401605,,,0,1265.42,7.2892756
23feb2012,1363.46,2012,2,1,4,7.2177811,.42720562,,,0,1267.64,7.5589271
24feb2012,1365.74,2012,2,1,5,7.2194519,.16722162,,,0,1271.5,7.4117184
27feb2012,1367.59,2012,2,1,1,7.2208052,.13545769,,,0,1278.36,6.9800382
28feb2012,1372.18,2012,2,1,2,7.2241559,.3356269,,,0,1295.52,5.9173136
29feb2012,1365.68,2012,2,1,3,7.2194076,-.47369879,,,0,1287.14,6.1018991
01mar2012,1374.09,2012,3,1,4,7.2255468,.61581045,,,0,1283.5,7.0580444
02mar2012,1369.63,2012,3,1,5,7.2222958,-.32457843,,,0,1268.45,7.9766684
05mar2012,1364.33,2012,3,1,1,7.2184186,-.38696581,,,0,1280.1,6.5799565
06mar2012,1343.36,2012,3,1,2,7.202929,-1.5370182,,,0,1296.67,3.6007586
07mar2012,1352.63,2012,3,1,3,7.209806,.69006073,,,0,1307.41,3.458744
08mar2012,1365.91,2012,3,1,4,7.2195764,.98179102,,,0,1320.64,3.4278822
09mar2012,1370.87,2012,3,1,5,7.2232008,.36312789,,,0,1339.67,2.3289285
12mar2012,1371.09,2012,3,1,1,7.2233615,.016048202,,,0,,
13mar2012,1395.95,2012,3,1,2,7.2413306,1.813156,,,0,1337.88,4.3404489
14mar2012,1394.28,2012,3,1,3,7.2401333,-.11963179,,,0,1339.22,4.1113505
15mar2012,1402.6,2012,3,1,4,7.2460828,.59672374,,,0,1353.22,3.6490762
16mar2012,1404.17,2012,3,1,5,7.2472014,.11193497,,,0,1343.8,4.4924803
19mar2012,1409.75,2012,3,1,1,7.2511678,.39738777,,,0,1319.49,6.8405223
20mar2012,1405.52,2012,3,1,2,7.2481627,-.30005321,,,0,1313.64,6.9943047
21mar2012,1402.89,2012,3,1,3,7.2462897,-.18711936,,,0,1317.72,6.463439
22mar2012,1392.78,2012,3,1,4,7.2390571,-.7206552,,,0,1308.87,6.4108739
23mar2012,1397.11,2012,3,1,5,7.2421613,.31088901,,,0,1316.14,6.1520801
26mar2012,1416.51,2012,3,1,1,7.2559514,1.3885807,,,0,1305.4399,8.5082474
27mar2012,1412.52,2012,3,1,2,7.2531304,-.2816782,,,0,1326.73,6.4662757
28mar2012,1405.54,2012,3,1,3,7.2481771,-.49415231,,,0,1325.84,6.0112863
29mar2012,1403.28,2012,3,1,4,7.2465677,-.16079229,,,0,1343.8,4.42625
30mar2012,1408.47,2012,3,1,5,7.2502594,.36984777,,,0,1345.02,4.7174006
02apr2012,1419.04,2012,4,2,1,7.2577357,.75045973,,,0,1337.4301,6.1019974
03apr2012,1413.38,2012,4,2,2,7.2537394,-.3988612,,,0,1331.9399,6.1143942
04apr2012,1398.96,2012,4,2,3,7.2434845,-1.0202494,,,0,1304.89,7.2090354
05apr2012,1398.08,2012,4,2,4,7.2428551,-.062903874,,,0,1300.67,7.4892135
09apr2012,1382.2,2012,4,2,1,7.2314315,-1.1358434,,,0,1286.9399,7.4020596
10apr2012,1358.59,2012,4,2,2,7.2142029,-1.7081465,,,0,1254.05,8.3361864
11apr2012,1368.71,2012,4,2,3,7.2216239,.74488991,,,0,1260.34,8.5984764
12apr2012,1387.57,2012,4,2,4,7.2353091,1.3779398,,,0,1200.0699,15.624094
13apr2012,1370.26,2012,4,2,5,7.2227559,-1.2475046,,,0,1199.38,14.24736
16apr2012,1369.57,2012,4,2,1,7.2222519,-.050355408,,,0,1119.46,22.342026
17apr2012,1390.78,2012,4,2,2,7.2376199,1.5486612,,,0,1172.53,18.613594
18apr2012,1385.14,2012,4,2,3,7.2335563,-.40552783,,,0,1120.76,23.58935
19apr2012,1376.92,2012,4,2,4,7.2276044,-.59344184,,,0,1172.64,17.420519
20apr2012,1378.53,2012,4,2,5,7.2287731,.11692764,,,0,1178.8101,16.942505
23apr2012,1366.94,2012,4,2,1,7.2203298,-.84075063,,,0,1204.49,13.487037
24apr2012,1371.97,2012,4,2,2,7.2240028,.36797518,,,0,1192.76,15.024816
25apr2012,1390.69,2012,4,2,3,7.2375555,1.3644613,,,0,1193.89,16.483929
26apr2012,1399.98,2012,4,2,4,7.2442131,.66801369,,,0,1140.65,22.735279
27apr2012,1403.36,2012,4,2,5,7.2466245,.24143203,,,0,1123.53,24.906319
30apr2012,1397.91,2012,4,2,1,7.2427335,-.38835368,,,0,1123.8199,24.389143
01may2012,1405.82,2012,5,2,2,7.2483759,.56584471,,,0,1162.35,20.946362
02may2012,1402.31,2012,5,2,3,7.2458763,-.24967635,,,0,1177.6,19.082033
03may2012,1391.57,2012,5,2,4,7.2381878,-.76587915,,,0,1159.27,20.038471
04may2012,1369.1,2012,5,2,5,7.221909,-1.614723,,,0,1176.8,16.340919
07may2012,1369.58,2012,5,2,1,7.2222595,.035059527,,,0,1210.08,13.180951
08may2012,1363.72,2012,5,2,2,7.2179713,-.4278684,,,0,1212.92,12.432803
09may2012,1354.58,2012,5,2,3,7.2112465,-.67022556,,,0,1218.89,11.132258
10may2012,1357.99,2012,5,2,4,7.2137609,.25173855,,,0,1204.42,12.750531
11may2012,1353.39,2012,5,2,5,7.2103677,-.33873594,,,0,1173.97,15.283187
14may2012,1338.35,2012,5,2,1,7.199193,-1.1112835,,,0,,
15may2012,1330.66,2012,5,2,2,7.1934304,-.57458812,,,0,1165.24,14.196218
16may2012,1324.8,2012,5,2,3,7.1890168,-.44038296,,,0,1198.62,10.527106
17may2012,1304.86,2012,5,2,4,7.173851,-1.5051328,,,0,1185.9,10.031198
18may2012,1295.22,2012,5,2,5,7.1664357,-.73877656,,,0,1154.23,12.215072
21may2012,1315.99,2012,5,2,1,7.1823444,1.6035886,,,0,1162.27,13.225841
22may2012,1316.63,2012,5,2,2,7.1828308,.048632588,,,0,1172.87,12.257113
23may2012,1318.86,2012,5,2,3,7.1845231,.1693718,,,0,1188.6801,10.951639
24may2012,1320.68,2012,5,2,4,7.1859021,.13799797,,,0,1209.11,9.2274494
25may2012,1317.82,2012,5,2,5,7.1837339,-.2165551,,,0,1216.01,8.3724632
29may2012,1332.42,2012,5,2,2,7.1947522,1.1078902,,,0,1202.09,10.841953
30may2012,1313.32,2012,5,2,3,7.1803136,-1.4334819,,,0,1166.76,12.56128
31may2012,1310.33,2012,5,2,4,7.1780343,-.22766729,,,0,1129.5601,16.003571
01jun2012,1278.04,2012,6,2,5,7.1530828,-2.4642646,,,0,1136.4301,12.460947
04jun2012,1278.18,2012,6,2,1,7.1531925,.010954274,,,0,1162.95,9.9084272
05jun2012,1285.5,2012,6,2,2,7.1589031,.57268929,,,0,1175.38,9.3688841
06jun2012,1315.13,2012,6,2,3,7.1816907,2.3049397,,,0,1151.0601,14.253813
07jun2012,1314.99,2012,6,2,4,7.1815844,-.010645336,,,0,1160.4,13.322128
08jun2012,1325.66,2012,6,2,5,7.1896658,.81141299,,,0,1131.42,17.167803
11jun2012,1308.93,2012,6,2,1,7.1769652,-1.2620128,,,0,1099.23,19.076992
12jun2012,1324.18,2012,6,2,2,7.1885486,1.1650738,,,0,1123.95,17.814854
13jun2012,1314.88,2012,6,2,3,7.1815009,-.70232141,,,0,1144.03,14.934046
14jun2012,1329.1,2012,6,2,4,7.1922574,1.0814675,,,0,1164.97,14.088778
15jun2012,1342.84,2012,6,2,5,7.2025418,1.0337822,,,0,1155.46,16.216923
18jun2012,1344.78,2012,6,2,1,7.2039857,.14446993,,,0,1194.89,12.54425
19jun2012,1357.98,2012,6,2,2,7.2137537,.98157316,,,0,1195.54,13.587162
20jun2012,1355.69,2012,6,2,3,7.2120657,-.16863282,,,0,1207.25,12.295713
21jun2012,1325.51,2012,6,2,4,7.1895528,-2.2261727,,,0,1203.66,10.123287
22jun2012,1335.02,2012,6,2,5,7.1967015,.71745968,,,0,1224.58,9.0186062
25jun2012,1313.72,2012,6,2,1,7.1806183,-1.5954818,,,0,1200.86,9.3982658
26jun2012,1319.99,2012,6,2,2,7.1853795,.47727066,,,0,1225.38,7.72087
27jun2012,1331.85,2012,6,2,3,7.194324,.89849168,,,0,1209.88,10.081164
28jun2012,1329.04,2012,6,2,4,7.1922121,-.21098472,,,0,1215.39,9.3509064
29jun2012,1362.16,2012,6,2,5,7.2168269,2.4920244,,,0,1238.25,10.006865
02jul2012,1365.51,2012,7,3,1,7.2192831,.24593294,,,0,1254.1899,8.8758535
03jul2012,1374.02,2012,7,3,2,7.2254958,.62321037,,,0,1229.05,11.795284
05jul2012,1367.58,2012,7,3,4,7.220798,-.4686977,,,0,1284.59,6.4604297
06jul2012,1354.68,2012,7,3,5,7.2113204,-.94327205,,,0,1285.09,5.4151878
09jul2012,1352.46,2012,7,3,1,7.2096806,-.16387634,,,0,1253.3,7.9119081
10jul2012,1341.47,2012,7,3,2,7.2015214,-.81259334,,,0,1218.28,10.111794
11jul2012,1341.45,2012,7,3,3,7.2015066,-.0014909018,,,0,1237.9,8.3649712
12jul2012,1334.76,2012,7,3,4,7.196507,-.49871409,,,0,1261.15,5.8367343
13jul2012,1356.78,2012,7,3,5,7.2128696,1.6497347,,,0,1253.23,8.2626514
16jul2012,1353.64,2012,7,3,1,7.2105527,-.23143029,,,0,1261.12,7.3363361
17jul2012,1363.67,2012,7,3,2,7.2179351,.74096513,,,0,1275.92,6.8773866
18jul2012,1372.78,2012,7,3,3,7.2245932,.66805017,,,0,1229.1,11.689857
19jul2012,1376.51,2012,7,3,4,7.2273064,.27171141,,,0,1239.6899,11.036635
20jul2012,1362.66,2012,7,3,5,7.2171941,-1.0061678,,,0,1263.85,7.8181767
23jul2012,1350.52,2012,7,3,1,7.2082448,-.89090455,,,0,1251.78,7.8879652
24jul2012,1338.31,2012,7,3,2,7.199163,-.90409619,,,0,1257.8101,6.4000077
25jul2012,1337.89,2012,7,3,3,7.1988492,-.031382862,,,0,1236.91,8.1638889
26jul2012,1360.02,2012,7,3,4,7.2152548,1.6540971,,,0,1216.13,11.831794
27jul2012,1385.97,2012,7,3,5,7.2341557,1.9080602,,,0,1215.65,14.01061
30jul2012,1385.3,2012,7,3,1,7.2336721,-.048341595,,,0,1192.98,16.120975
31jul2012,1379.32,2012,7,3,2,7.2293458,-.43167546,,,0,1188.04,16.100464
01aug2012,1375.14,2012,8,3,3,7.2263107,-.30304787,,,0,1161.79,18.363899
02aug2012,1365,2012,8,3,4,7.2189097,-.73737949,,,0,,
03aug2012,1390.99,2012,8,3,5,7.237771,1.9040293,,,0,1158.67,20.050571
06aug2012,1394.23,2012,8,3,1,7.2400975,.23292762,,,0,1192.55,16.911655
07aug2012,1401.35,2012,8,3,2,7.2451916,.51067615,,,0,1195.1899,17.249146
08aug2012,1402.22,2012,8,3,3,7.2458119,.062082991,,,0,1246.96,12.451084
09aug2012,1402.8,2012,8,3,4,7.2462254,.041362982,,,0,1244.58,12.712727
10aug2012,1405.87,2012,8,3,5,7.2484117,.21884802,,,0,1244.28,12.986624
13aug2012,1404.11,2012,8,3,1,7.247159,-.12518938,,,0,1257.08,11.696157
14aug2012,1403.93,2012,8,3,2,7.2470307,-.012819508,,,0,1258.47,11.558482
15aug2012,1405.53,2012,8,3,3,7.2481699,.11396579,,,0,1261.01,11.460653
16aug2012,1415.51,2012,8,3,4,7.2552452,.71005243,,,0,1234.35,14.676553
17aug2012,1418.16,2012,8,3,5,7.2571154,.18721168,,,0,1255.1899,12.983697
20aug2012,1418.13,2012,8,3,1,7.2570944,-.0021154173,,,0,1236.47,14.691827
21aug2012,1413.17,2012,8,3,2,7.2535906,-.34975636,,,0,1225.73,15.292113
22aug2012,1413.49,2012,8,3,3,7.2538171,.022644127,,,0,1211.8199,16.641916
23aug2012,1402.08,2012,8,3,4,7.2457123,-.80722183,,,0,1215.75,15.326342
24aug2012,1411.13,2012,8,3,5,7.2521462,.64546961,,,0,1219.66,15.698634
27aug2012,1410.44,2012,8,3,1,7.251657,-.048896983,,,0,1205.35,17.014977
28aug2012,1409.3,2012,8,3,2,7.2508483,-.080825843,,,0,1241.3,13.534194
29aug2012,1410.49,2012,8,3,3,7.2516923,.084439084,,,0,1243.72,13.408969
30aug2012,1399.48,2012,8,3,4,7.243856,-.78057981,,,0,1254,11.601275
31aug2012,1406.58,2012,8,3,5,7.2489166,.50733131,,,0,1265.33,11.163099
04sep2012,1404.94,2012,9,3,2,7.2477498,-.11659486,,,0,1265.4301,11.024706
05sep2012,1403.44,2012,9,3,3,7.2466817,-.10676613,,,0,1249.64,12.307543
06sep2012,1432.12,2012,9,3,4,7.266911,2.0435503,,,0,1263.02,13.388543
07sep2012,1437.92,2012,9,3,5,7.2709527,.40499398,,,0,1257.6,14.338425
10sep2012,1429.08,2012,9,3,1,7.2647862,-.61477691,,,0,,
11sep2012,1433.56,2012,9,3,2,7.2679162,.31348839,,,0,1277.0601,12.254704
12sep2012,1436.56,2012,9,3,3,7.2700067,.20926923,,,0,1277.3,12.468484
13sep2012,1459.99,2012,9,3,4,7.2861848,1.6309795,,,0,1281.0601,13.967335
14sep2012,1465.77,2012,9,3,5,7.2901359,.39589313,,,0,1277.8101,14.709537
17sep2012,1461.19,2012,9,3,1,7.2870064,-.31246376,,,0,1280.7,14.093079
18sep2012,1459.32,2012,9,3,2,7.2857261,-.12797788,,,0,1292.08,12.943475
19sep2012,1461.05,2012,9,3,3,7.2869105,.11854836,,,0,1292.48,13.04237
20sep2012,1460.26,2012,9,3,4,7.2863698,-.054070704,,,0,1295.5,12.71787
21sep2012,1460.15,2012,9,3,5,7.2862945,-.0075329053,,,0,1289.09,13.269829
24sep2012,1456.89,2012,9,3,1,7.2840595,-.22326474,,,0,,
25sep2012,1441.59,2012,9,3,2,7.2735019,-1.0501822,,,0,1293.67,11.434134
26sep2012,1433.32,2012,9,3,3,7.2677488,-.57367212,,,0,1308.04,9.5776854
27sep2012,1447.15,2012,9,3,4,7.2773514,.96489269,,,0,1314.5,10.09129
28sep2012,1440.67,2012,9,3,5,7.2728634,-.44777668,,,0,1315.38,9.5250034
01oct2012,1444.49,2012,10,4,1,7.2755117,.26515442,,,0,1316,9.7636776
02oct2012,1445.75,2012,10,4,2,7.2763834,.087228015,,,0,1314.65,9.9722338
03oct2012,1450.99,2012,10,4,3,7.2800012,.36244163,,,0,1326.05,9.4219637
04oct2012,1461.4,2012,10,4,4,7.2871504,.7174412,,,0,1318.4301,10.843954
05oct2012,1460.93,2012,10,4,5,7.2868285,-.032160942,,,0,1316.33,10.985091
08oct2012,1455.88,2012,10,4,1,7.2833657,-.34567022,,,0,1313.01,10.881104
09oct2012,1441.48,2012,10,4,2,7.2734256,-.98909253,,,0,1312.41,9.8345766
10oct2012,1432.56,2012,10,4,3,7.2672181,-.61880845,,,0,1324.09,8.1920443
11oct2012,1432.84,2012,10,4,4,7.2674136,.019545428,,,0,1325.54,8.0948114
12oct2012,1428.59,2012,10,4,5,7.2644434,-.29661372,,,0,1344.9,6.2227654
15oct2012,1440.13,2012,10,4,1,7.2724886,.8077895,,,0,1344.33,7.1262298
16oct2012,1454.92,2012,10,4,2,7.2827063,1.0269907,,,0,1347.05,8.007865
17oct2012,1460.91,2012,10,4,3,7.2868147,.41170648,,,0,1349.96,8.2187653
18oct2012,1457.34,2012,10,4,4,7.284368,-.24436824,,,0,1351.95,7.7954106
19oct2012,1433.19,2012,10,4,5,7.2676582,-1.6571287,,,0,1342.64,6.7441745
22oct2012,1433.82,2012,10,4,1,7.2680974,.043957885,,,0,1351.77,6.069818
23oct2012,1413.11,2012,10,4,2,7.2535481,-1.4443933,,,0,1350.5,4.6360607
24oct2012,1408.75,2012,10,4,3,7.2504582,-.30853933,,,0,1343.23,4.8777962
25oct2012,1412.97,2012,10,4,4,7.253449,.29955634,,,0,1358.04,4.0447969
26oct2012,1411.94,2012,10,4,5,7.2527199,-.072896101,,,0,1361.23,3.7253087
31oct2012,1412.16,2012,10,4,3,7.2528758,.015581398,,,0,1357.66,4.0142574
01nov2012,1427.59,2012,11,4,4,7.2637429,1.0926524,,,0,1363.46,4.7034779
02nov2012,1414.2,2012,11,4,5,7.2543192,-.93794435,,,0,1365.74,3.5482602
05nov2012,1417.26,2012,11,4,1,7.2564807,.21637675,,,0,1367.59,3.6319392
06nov2012,1428.39,2012,11,4,2,7.2643032,.78531814,,,0,1372.1801,4.0963974
07nov2012,1394.53,2012,11,4,3,7.2403126,-2.370501,,,0,1365.6801,2.1124966
08nov2012,1377.51,2012,11,4,4,7.2280326,-1.2204829,,,0,1374.09,.24889448
09nov2012,1379.85,2012,11,4,5,7.2297301,.16987172,,,0,1369.63,.74618655
12nov2012,1380.03,2012,11,4,1,7.2298603,.013044897,,,0,1364.33,1.1507512
13nov2012,1374.53,2012,11,4,2,7.2258673,-.39854205,,,0,1343.36,2.3203025
14nov2012,1355.49,2012,11,4,3,7.2119184,-1.3852007,,,0,1352.63,.21143958
15nov2012,1353.33,2012,11,4,4,7.2103233,-.15935197,,,0,1365.91,-.92100018
16nov2012,1359.88,2012,11,4,5,7.2151518,.48399135,,,0,1370.87,-.80168033
19nov2012,1386.89,2012,11,4,1,7.2348189,1.9862046,,,0,1371.09,1.1523703
20nov2012,1387.81,2012,11,4,2,7.2354822,.066335469,,,0,1395.95,-.58311194
21nov2012,1391.03,2012,11,4,3,7.2377996,.23202023,,,0,1394.28,-.23309731
23nov2012,1409.15,2012,11,4,5,7.250742,1.3026319,,,0,1404.17,.35465476
26nov2012,1406.29,2012,11,4,1,7.2487102,-.20295922,,,0,1409.75,-.24543358
27nov2012,1398.94,2012,11,4,2,7.2434702,-.52265179,,,0,1405.52,-.46815553
28nov2012,1409.93,2012,11,4,3,7.2512956,.78559482,,,0,1402.89,.50182021
29nov2012,1415.95,2012,11,4,4,7.2555561,.42697155,,,0,1392.78,1.6635772
30nov2012,1416.18,2012,11,4,5,7.2557182,.016243512,,,0,1397.11,1.3649616
03dec2012,1409.46,2012,12,4,1,7.2509618,-.47451594,,,0,1416.51,-.49770278
04dec2012,1407.05,2012,12,4,2,7.2492504,-.17098747,,,0,1412.52,-.38725254
05dec2012,1409.28,2012,12,4,3,7.250834,.15848762,,,0,1405.54,.26608711
06dec2012,1413.94,2012,12,4,4,7.2541356,.33066529,,,0,1403.28,.75964671
07dec2012,1418.07,2012,12,4,5,7.2570519,.29209161,,,0,1408.47,.68159276
10dec2012,1418.55,2012,12,4,1,7.2573905,.033848822,,,0,1419.04,-.034533139
11dec2012,1427.84,2012,12,4,2,7.2639179,.65489405,,,0,1413.38,1.023079
12dec2012,1428.48,2012,12,4,3,7.2643661,.04482295,,,0,1398.96,2.1101418
13dec2012,1419.45,2012,12,4,4,7.2580247,-.63214046,,,0,1398.08,1.528528
14dec2012,1413.58,2012,12,4,5,7.253881,-.41354045,,,0,,
17dec2012,1430.36,2012,12,4,1,7.2656813,1.187057,,,0,1382.2,3.484304
18dec2012,1446.79,2012,12,4,2,7.2771025,1.1486619,,,0,1358.59,6.4920273
19dec2012,1435.81,2012,12,4,3,7.2694845,-.7589215,,,0,1368.71,4.9024296
20dec2012,1443.69,2012,12,4,4,7.2749577,.54881912,,,0,1387.5699,4.0444846
21dec2012,1430.15,2012,12,4,5,7.2655344,-.9378745,,,0,1370.26,4.3707027
24dec2012,1426.66,2012,12,4,1,7.2630916,-.24403034,,,0,1369.5699,4.1684656
26dec2012,1419.83,2012,12,4,3,7.2582922,-.47874054,,,0,1385.14,2.5044389
27dec2012,1418.1,2012,12,4,4,7.2570734,-.12184557,,,0,1376.92,2.9907296
28dec2012,1402.43,2012,12,4,5,7.2459617,-1.1049997,,,0,1378.53,1.7337286
31dec2012,1426.19,2012,12,4,1,7.2627621,1.6942022,,,0,1366.9399,4.3345037
02jan2013,1462.42,2013,1,1,3,7.287848,2.5403347,,,0,1390.6899,5.1578755
03jan2013,1459.37,2013,1,1,4,7.2857599,-.20855841,,,0,1399.98,4.2422051
04jan2013,1466.47,2013,1,1,5,7.2906137,.48651129,,,0,1403.36,4.4970651
07jan2013,1461.89,2013,1,1,1,7.2874856,-.3123146,,,0,1397.91,4.5768299
08jan2013,1457.15,2013,1,1,2,7.2842379,-.32423779,,,0,1405.8199,3.6512537
09jan2013,1461.02,2013,1,1,3,7.28689,.26558694,,,0,1402.3101,4.1866589
10jan2013,1472.12,2013,1,1,4,7.2944589,.75974321,,,0,1391.5699,5.7884302
11jan2013,1472.05,2013,1,1,5,7.2944112,-.0047550471,,,0,1369.1,7.5195403
14jan2013,1470.68,2013,1,1,1,7.2934799,-.09306749,,,0,1369.58,7.3818283
15jan2013,1472.34,2013,1,1,2,7.2946081,.11287296,,,0,1363.72,7.9649806
16jan2013,1472.63,2013,1,1,3,7.294805,.019696537,,,0,1354.58,8.7148819
17jan2013,1480.94,2013,1,1,4,7.3004322,.56429654,,,0,1357.99,9.0538225
18jan2013,1485.98,2013,1,1,5,7.3038297,.3403244,,,0,1353.39,9.7968788
22jan2013,1492.56,2013,1,1,2,7.308248,.44280541,,,0,1330.66,12.166892
23jan2013,1494.81,2013,1,1,3,7.3097544,.1507477,,,0,1324.8,12.832876
24jan2013,1494.82,2013,1,1,4,7.309761,.00066898135,,,0,1304.86,14.557885
25jan2013,1502.96,2013,1,1,5,7.3151917,.54454714,,,0,1295.22,16.038977
28jan2013,1500.18,2013,1,1,1,7.3133402,-.18496832,,,0,1315.99,13.996307
29jan2013,1507.84,2013,1,1,2,7.3184333,.51060539,,,0,1316.63,14.522682
30jan2013,1501.96,2013,1,1,3,7.3145261,-.38996181,,,0,1318.86,13.883204
31jan2013,1498.11,2013,1,1,4,7.3119597,-.25633171,,,0,1320.6801,13.434741
01feb2013,1513.17,2013,2,1,5,7.3219619,1.0052667,,,0,1317.8199,14.823729
04feb2013,1495.71,2013,2,1,1,7.3103561,-1.153869,,,0,,
05feb2013,1511.29,2013,2,1,2,7.3207188,1.0416458,,,0,1332.42,13.424442
06feb2013,1512.12,2013,2,1,3,7.3212681,.054919969,,,0,1313.3199,15.137215
07feb2013,1509.39,2013,2,1,4,7.3194609,-.18054123,,,0,1310.33,15.191597
08feb2013,1517.93,2013,2,1,5,7.3251028,.56579149,,,0,1278.04,18.770144
11feb2013,1517.01,2013,2,1,1,7.3244967,-.060608856,,,0,1278.1801,18.685156
12feb2013,1519.43,2013,2,1,2,7.3260903,.15952432,,,0,1285.5,18.197588
13feb2013,1520.33,2013,2,1,3,7.3266826,.059232738,,,0,1315.13,15.60302
14feb2013,1521.38,2013,2,1,4,7.327373,.069063954,,,0,1314.99,15.695177
15feb2013,1519.79,2013,2,1,5,7.3263273,-.10451038,,,0,1325.66,14.644023
